-0.0054364097	-0.12608695	0.030088294	0.11106654	0.038416564	-0.012667326	-0.025257692	0.1240876	0.09485377	0.081515834	-0.4120514	0.0021458222	0.0036274663	-0.08264891	-0.012712507	-0.05309265
0.0042012436	-0.06441685	-0.044449225	-0.0028099986	-0.03103083	0.059178844	0.029910069	0.09744439	0.055892665	0.039564922	-0.419795	-0.059581283	0.06154689	-0.07596845	-0.031424906	-0.12921332
0.148742	0.047300026	-0.19378628	-0.1549456	-0.23537272	0.17226939	0.17213807	-0.114502355	-0.15432064	-0.11968572	-0.4391393	-0.1406434	0.22710541	0.10025424	-0.14847445	-0.22888099
0.025357038	-0.08238123	-0.008485895	0.035351507	-0.04607592	0.04004438	-0.022861756	0.09327492	0.07188414	0.015920669	-0.36159375	-0.029337505	0.08688656	-0.029222619	-0.04194487	-0.11861937
0.09527813	0.0073120985	-0.09810351	-0.033024494	-0.14477438	0.05026362	0.07928627	0.039910313	0.020977214	-0.073825285	-0.40090305	-0.073066436	0.11837981	-0.040149473	-0.070566244	-0.09900691
-0.068075635	-0.13842374	0.09140766	0.11885648	0.042905495	0.009325667	-0.06675257	0.057592686	0.0780312	0.10575177	-0.33341125	0.059187647	-0.044793624	-0.06275105	0.0039044556	-0.027748466
0.06945479	0.03347035	-0.05932875	-0.017947597	-0.12322908	0.17128846	0.038615298	-0.030505367	0.0057572774	-0.045970503	-0.3439344	-0.12068587	0.1424191	0.027592381	-0.120335676	-0.16166797
0.09449173	-0.0024551123	-0.036343575	-0.081515856	-0.09956798	0.0915825	0.03681892	0.0043583685	-0.07125151	-0.10070197	-0.4088033	-0.08657252	0.16185635	0.024443112	-0.1527919	-0.110599995
0.11646633	0.0857824	-0.10020746	-0.12816261	-0.21351214	0.2308729	0.15882568	-0.117309764	-0.109370925	-0.15238295	-0.40106142	-0.21182355	0.15402108	0.06822524	-0.13946714	-0.23312694
0.046274018	0.0063122576	-0.032718834	-0.064572014	-0.038922116	0.15034522	0.10770309	0.017038813	-0.045893665	-0.048580255	-0.31289938	-0.048241604	0.06340395	0.08717775	-0.11781668	-0.12044457
-0.14178401	-0.14592914	0.11963301	0.117356114	0.050347608	-0.10880504	-0.07808754	0.11523341	0.123338446	0.14539893	-0.3367663	0.1253047	-0.07410603	-0.15630187	0.12198612	0.04389878
0.027224174	-0.07029977	0.014758454	0.037421484	-0.041992325	0.094476685	0.04069898	0.044911925	0.013641271	0.034862243	-0.3783476	-0.016952354	0.002508571	-0.07700234	-0.060000535	-0.09182998
-0.10859426	-0.14258356	0.07704056	0.17166132	0.10505142	-0.050561216	-0.13249575	0.14907934	0.1058577	0.060872972	-0.32996467	0.11305853	-0.092117436	-0.15558518	0.07811258	0.067967035
0.11448143	-0.015477116	-0.10713685	-0.06349791	-0.093643606	0.10371682	0.099273644	-0.045819767	-0.09599693	-0.09590291	-0.38462698	-0.11190135	0.18025817	0.08289904	-0.095459305	-0.16101779
-0.030921867	-0.11734688	0.0024346553	0.023034317	0.014128156	-0.0055724103	-0.015207507	0.12495728	0.12374384	0.06477581	-0.37516683	-0.024203172	-0.0042276117	-0.10330093	-0.067298666	-0.046535872
0.060764883	-0.06459338	-0.049198743	0.020539742	-0.052551404	0.05893912	0.01480075	0.02549112	0.026613763	0.003159281	-0.35737708	-0.0489737	0.052979644	-0.008052389	-0.04632762	-0.12833446
-0.07188867	-0.094159745	0.08841479	0.132834	0.052148677	-0.064483926	-0.022052556	0.08549432	0.08561593	0.08346897	-0.33524293	0.009933182	-0.099477604	-0.07623488	0.09977299	0.086817406
-0.01012297	-0.13373157	0.08894923	0.06191598	0.040963646	-0.0056525557	-0.021387953	0.034159195	0.109125406	0.08502166	-0.34008518	0.01837231	-0.0041771424	-0.025795516	-0.0068185087	0.015955761
0.006574803	-0.035020754	-0.037421748	0.00088491675	-0.11030819	0.03987359	0.055376753	0.0010751188	0.026600936	-0.027103635	-0.37638137	-0.043237165	0.036191326	-0.04847661	-0.041172985	-0.05418338
-0.03546069	-0.14265175	0.018195694	0.053805027	-0.055890795	0.014314059	-0.011229082	0.08543725	0.05356792	0.003514896	-0.37136003	-0.025838422	0.074338265	-0.051883936	-0.011384695	-0.073219
-0.18013892	-0.1369461	0.08841967	0.13966404	0.09204037	-0.08666031	-0.16507944	0.16215469	0.17359537	0.12345051	-0.28229156	0.13050269	-0.13401143	-0.10816079	0.15852042	0.15274625
0.21666665	0.22836764	-0.222829	-0.2731114	-0.24974024	0.27856472	0.2233258	-0.23818688	-0.26835835	-0.21733487	-0.38175657	-0.30259362	0.22987024	0.2677172	-0.29225323	-0.27814144
0.025285784	-0.110526316	0.017269654	0.0728578	0.005604944	0.045545198	-0.009353941	0.06302591	0.06490506	0.004191294	-0.36968988	0.01647434	-0.018413961	-0.042909544	0.027334576	-0.008823926
0.12800972	0.070919864	-0.1473098	-0.059484676	-0.14445657	0.099826485	0.04932468	-0.0685	-0.05141434	-0.10501068	-0.36038262	-0.10096258	0.09701755	0.063998155	-0.08350396	-0.17215474
